,ÉTAT,NOMBRE DE VUES,EMPLACEMENT,MARQUE,TAILLE,AJOUTÉ,nom,prix,description
111,TRÈS BON ÉTAT,115,"AVRILLÉ, FRANCE",RALPH LAUREN ,M,2022-04-03 19:57:16.551171,T-shirt ralph lauren,28.0,"T-shirt Ralph lauren

-》Taille L correspond plus à un M
-》très bon état et sans aucun défaut
-》tout mes vêtements sont authentiques
-》envoi rapide en moins de 24h 🚚 
-》n'hésitez pas à venir en mp pour faire des lots ✅ 

Je reste disponible, n'hésitez pas 😊 

#alamode #chic #tendance #friperieenligne #friperie
#ralphlauren"
112,NEUF SANS ÉTIQUETTE,81,"BRIVE-LA-GAILLARDE, FRANCE",NIKE AIR ,M,2022-04-09 19:57:16.551174,T-shirt,12.0,neuf jamais porté
113,TRÈS BON ÉTAT,159,FRANCE,CARHARTT ,S,2022-04-07 19:57:16.551176,T-shirt Carhartt,30.0,"➡️ T-shirt Carhartt Rayé 

🌵marque : Carhartt 

📐taille : S

👔état : Très bon état 

🌈couleur : Blanc/Vert/Rouge

💰prix : 30€

🏎 envoie rapide 

💎colis soigné 

🎁 achat en lot = prix très intéressant 

⚠️ MP plus d’infos 💡"
114,NEUF SANS ÉTIQUETTE,119,"SAINT-BRIEUC, FRANCE",NIKE ,M,2022-04-09 19:57:16.551179,T-shirt Nike,3.0,porter quelques fois
115,TRÈS BON ÉTAT,60,FRANCE,BOUTIQUE INDÉPENDANTE ,TAILLE UNIQUE,2022-04-09 19:57:16.551181,T-shirt amour,17.0,"- T-Shirt blanc manche courte 
- Inscription Amour en rouge 
- Col V
100 % coton 
taille unique 
neuf avec étiquette 🏷"
116,TRÈS BON ÉTAT,61,FRANCE,BOUTIQUE INDÉPENDANTE ,TAILLE UNIQUE,2022-04-09 19:57:16.551183,T-shirt amour,17.0,"- T-Shirt blanc manche courte 
- Inscription Amour en rouge 
- Col V
100 % coton 
taille unique 
neuf avec étiquette 🏷"
117,TRÈS BON ÉTAT,178,"AVRILLÉ, FRANCE",RALPH LAUREN ,M / 38 / 10,2022-04-03 19:57:16.551186,T-shirt Ralph lauren,28.0,"T-shirt gris Ralph lauren

-》Taille M
-》très bon état et sans aucun défaut
-》tout mes vêtements sont authentiques
-》envoi rapide en moins de 24h 🚚 
-》n'hésitez pas à venir en mp pour faire des lots ✅ 

Je reste disponible, n'hésitez pas 😊 

#alamode #chic #tendance #friperieenligne #friperie
#ralphlauren"
118,TRÈS BON ÉTAT,34,"ROUEN, FRANCE",VINTAGE ,M,2022-04-04 19:57:16.551189,T-Shirt Tie & Dye Multicolore,19.0,"T-Shirt Tie & Dye Multicolore

Taille : M


Mesures à plat : 

- Longueur : 67cm
- Épaule à épaule : 47cm
- Aisselle à aisselle : 52cm








TIED-13


#tshirt #ete #summer #tshirtete #tshirtsummer #tendance #tshirttendance #vintage #tiedye #tshirttiedye #BF_tiedye #fashion #mode"
119,NEUF AVEC ÉTIQUETTE,1678,"TOULON, FRANCE",TWIGGY CREATIVE UNIVERSE ,M,2022-04-09 19:57:16.552557,T-shirt Oversize Twiggy creative universe,35.0,"T-shirt Oversize beige de la marque Française de Streetwear Twiggy creative universe 100% coton en 220gr.
Dessin dans le dos de l'artiste Hilde Laszak.
Serie limitée.
Neuf avec étiquette."
120,TRÈS BON ÉTAT,253,"VELDHOVEN, NEDERLAND",ADIDAS ,M,2022-04-01 19:57:16.552577,"Adidas t-shirt, rood maat M",7.5,"rood Adidas t-shirt, gedragen , helaas te klein , maar M"
121,TRÈS BON ÉTAT,57,"SALERANO SUL LAMBRO, ITALIA",,L,2022-03-26 19:57:16.552582,Judas piest heavy metal t shirt,10.0,ottime condizioni
122,TRÈS BON ÉTAT,50,"ROUEN, FRANCE",VINTAGE ,L,2022-04-04 19:57:16.552586,T-Shirt Tie & Dye Multicolore,19.0,"T-Shirt Tie & Dye Multicolore

Taille : L


Mesures à plat : 

- Longueur : 70cm
- Épaule à épaule : 53cm
- Aisselle à aisselle : 55cm








TIED-6


#tshirt #ete #summer #tshirtete #tshirtsummer #tendance #tshirttendance #vintage #tiedye #tshirttiedye #BF_tiedye #fashion #mode"
123,BON ÉTAT,20,"BORDEAUX, FRANCE",FILA ,S,2022-04-04 19:57:16.552588,T shirt Fila,5.0,"T shirt FILA à rayures 
Taille : M (Équivaut à S)
Coloris : Noir 
Matière : 96% Coton 4% Elasthane 
Bon état"
124,TRÈS BON ÉTAT,13,"TORRELAVEGA, ESPAÑA",EASY WEAR ,L / 40 / 12,2022-04-09 19:57:16.552591,Camiseta easy wear,2.5,camiseta de manga corta blanca con flecos verdes. puesta muy pocas veces en perfectas condiciones. Talla L (my favorite t-shirt) 😍
125,NEUF SANS ÉTIQUETTE,9,"TORRELAVEGA, ESPAÑA",BERSHKA ,L / 40 / 12,2022-04-09 19:57:16.552593,Camiseta Bershka,3.5,"Camiseta transparente de Bershka. Color verde botella. Nueva sin etiqueta 
#camiseta #camisetamujer #camisetamangacorta #camisetatransparencias #camisetatransparente #camiseta40"
126,NEUF SANS ÉTIQUETTE,116,"TORRELAVEGA, ESPAÑA",STRADIVARIUS ,39,2022-04-09 19:57:16.552596,Zapatos Stradivarius,10.0,"zapatos abiertos por detrás sin estrenar. Temporada del año 2020. Talla 39 color rosa
#zapatos #zapatosmujer #zapatosdetacón #zapatosverano #zapatosvestir #zapatosrosas #zapatosstradivarius #zapatos39"
127,TRÈS BON ÉTAT,75,"TORRELAVEGA, ESPAÑA",BERSHKA ,L / 40 / 12,2022-04-09 19:57:16.552598,Falda larga de Pull & Bear,9.95,"Falda larga marrón de Bershka. Puesta solo 2 veces, en perfectas condiciones. Talla L
#falda #faldalarga #faldaplisada #faldamarron #falda40"
128,NEUF SANS ÉTIQUETTE,62,"TORRELAVEGA, ESPAÑA",ZARA ,L / 40 / 12,2022-04-09 19:57:16.552600,Blusa Zara,9.95,blusa de SHEIN en color blanca con un detalle de animal print. Muy cómoda y fácil de combinar. Talla L (talla pequeña) Usada solo un par de veces.
129,TRÈS BON ÉTAT,96,"SONNAY, FRANCE",ADIDAS ,M,2022-04-06 19:57:16.552603,T-shirt blanc adidas,12.0,"taille M correctement, pas de tache ni usure."
130,TRÈS BON ÉTAT,184,"PLOUAY, FRANCE",LACOSTE ,XS,2022-03-30 19:57:16.552606,T shirt Lacoste gris xs,15.0,presque pas porté je le vends car pas à ma taille. Prix non négociable.
131,NEUF AVEC ÉTIQUETTE,160,"AMERSFOORT, NEDERLAND",MERKLOOS ,M / 38 / 10,2022-04-07 19:57:16.552609,Dor t-shirt S/M,9.99,nieuw in verpakking met kaartje. gestopt met webshop :’)
132,TRÈS BON ÉTAT,112,"GUILLESTRE, FRANCE",NAKETANO ,S / 36 / 8,2022-04-07 19:57:16.552611,T-shirt Naketano,6.0,"T-shirt Naketano motif oiseux.
Très peu porté car trop petit.."
133,TRÈS BON ÉTAT,169,"AVRILLÉ, FRANCE",RALPH LAUREN ,L,2022-04-09 19:57:16.552614,T-shirt Ralph lauren,28.0,"T-shirt Ralph lauren

-》Taille L
-》très bon état et sans aucun défaut
-》tout mes vêtements sont authentiques
-》envoi rapide en 24/48 h maximum 🚚 
-》n'hésitez pas à venir en mp pour faire des lots ✅ 

Je reste disponible, n'hésitez pas 😊 

#alamode #chic #tendance #friperieenligne #friperie
#ralphlauren"
134,NEUF AVEC ÉTIQUETTE,189,"FUNO, ITALIA",EDWIN ,S,2022-03-28 19:57:16.552616,Edwin - Dragon T-Shirt,30.0,"Edwin
t-shirt uomo
Taglia S
Buona vestibilità,
Articolo nuovo con cartellino"
135,TRÈS BON ÉTAT,212,"DIJON, FRANCE",MKT STUDIO ,M / 38 / 10,2022-04-09 19:57:16.552619,T-shirt MKT orange,18.0,"T-shirt MKT effet used tie and dye, porté une fois, taille S mais coupe très loose, convient à un 38/40. Largeur sous aisselles 50 cm longueur 60 cm."
136,TRÈS BON ÉTAT,32,FRANCE,BOUTIQUE INDÉPENDANTE ,TAILLE UNIQUE,2022-04-09 19:57:16.552621,T-shirt blanc coeur rouge,17.0,"-T-Shirt blanc manche courte 
- Petits cœurs rouge brodés 
- Col V 
100% coton 
taille unique 
neuf avec étiquette 🏷"
137,NEUF AVEC ÉTIQUETTE,50,FRANCE,CALVIN KLEIN ,L,2022-04-05 19:57:16.552624,T- shirt Calvin klein authentique en taille L,40.0,"Prix : 40€ ferme. 

Taille L 
Noir avec motif logo Calvin klein devant en bleu.

Très joli et confortable"
138,NEUF AVEC ÉTIQUETTE,136,"VIESLY, FRANCE",TOMMY HILFIGER ,M,2022-03-25 19:57:16.552626,T-shirt Tommy Hilfiger,28.0,Jamais porté 🌼
139,NEUF AVEC ÉTIQUETTE,23,"MILANO, ITALIA",NOBRAND ,TAILLE UNIQUE,2022-04-07 19:57:16.552629,T-shirt nome,25.0,100% cotone
140,BON ÉTAT,33,"SAINT-SIMON, FRANCE",ELLESSE ,L,2022-04-07 19:57:16.552632,T-shirt ellesse négociable,10.0,"Porté plusieurs fois 👕
État correct ✅
Négociable dans la limite du raisonnable 💶"
141,NEUF SANS ÉTIQUETTE,37,"SAINT-QUENTIN-FALLAVIER, FRANCE",EMPORIO ARMANI ,XL,2022-04-06 19:57:16.552634,T-shirt Emporio Armani Gris L/XL,12.5,"Neuf jamais porté, taille XL mais correspond à un L Slim. Prix Négociable dans la limite du raisonnable 👍"
142,NEUF AVEC ÉTIQUETTE,204,"BOULOGNE-BILLANCOURT, FRANCE",TOMMY HILFIGER ,S / 36 / 8,2022-03-22 19:57:16.552637,T-shirt bleu marine Tommy Hilfiger femme,25.0,"T-shirt bleu marine col en V Tommy Hilfiger femme en taille S
Jamais porté, neuf avec une étiquette

Nom de l’article : T-shirt Héritage Col en V, couleur Midnight
Référence de l’article : https://fr.tommy.com/t-shirt-heritage-col-en-v-ww0ww24969403"
143,NEUF SANS ÉTIQUETTE,14,FRANCE,NIKE ,XS,2022-04-01 19:57:16.552640,T-shirt Nike,25.0,"T-shirt Nike en matière durable, il est assez épais"
144,TRÈS BON ÉTAT,158,"TALANGE, FRANCE",NIKE ,S,2022-04-03 19:57:16.552642,T-shirt Nike,10.0,"T-shirt Nike tres peu porté, en très bon état taille S"
145,NEUF SANS ÉTIQUETTE,131,ITALIA,SET ,S / 36 / 8,2022-04-05 19:57:16.552645,"Set due t shirt di cotone leggero,bianco e nera con bordatura dorata,misura S di Intimissimi",10.0,"set due t shirt bianco e nera con bordi dorati,come nuove,lavate e igienizzate,misura S di Intimissimi"
146,TRÈS BON ÉTAT,75,"AVRILLÉ, FRANCE",RALPH LAUREN ,M,2022-04-06 19:57:16.552648,T-shirt Ralph lauren,28.0,"T-shirt Ralph lauren

-》Taille M
-》très bon état et sans aucun défaut
-》tout mes vêtements sont authentiques
-》envoi rapide en 24/48 h maximum 🚚 
-》n'hésitez pas à venir en mp pour faire des lots ✅ 

Je reste disponible, n'hésitez pas 😊 

#alamode #chic #tendance #friperieenligne #friperie
#ralphlauren"
147,NEUF SANS ÉTIQUETTE,35,FRANCE,RAINBOW ,4XL / 48 / 20,2022-04-01 19:57:16.552650,T-shirt long T 48 à filet dans le dos,12.0,"T-Shirt long taille grand oversize T48 avec filet mailles transparent (voir photos) dans le dos, très belles couleurs, idéal aussi pour l’été et la plage 🏖"
148,BON ÉTAT,50,FRANCE,RALPH LAUREN ,L,2022-04-05 19:57:16.552653,T-Shirt Manche Longue Ralph Lauren,21.99,"T-Shirt Manche Longue Ralph Lauren en bon état, défauts : voir photo, taille L toute les mesures nécessaires sont en photo ! 
Vous avez la possibilité d’avoir des réductions si vous faites des lots, dites le moi si vous voulez faire un lot 😊

#1652"
149,TRÈS BON ÉTAT,83,"AVRILLÉ, FRANCE",RALPH LAUREN ,L,2022-04-02 19:57:16.552655,T-shirt Ralph lauren,29.0,"T-shirt jaune Ralph lauren

-》Taille L
-》très bon état et sans aucun défaut
-》tout mes vêtements sont authentiques
-》envoi rapide en 24/48 h maximum 🚚 
-》n'hésitez pas à venir en mp pour faire des lots ✅ 

Je reste disponible, n'hésitez pas 😊 

#alamode #chic #tendance #friperieenligne #friperie
#ralphlauren"
150,NEUF SANS ÉTIQUETTE,7,FRANCE,GUESS JEANS ,L,2022-04-02 19:57:16.552658,T shirt Guess Rare OG,40.0,"Bonjour ! 
Je vends aujourd’hui ce tee shirt Guess Vinage

Condition : neuf pour l’âge, jamais porté
Taille : L
Envoi : Partout dans toute la France et ailleurs !
Idéal pour l'été ! 

N’hésitez pas à me MP !"
151,NEUF AVEC ÉTIQUETTE,65,"'S-GRAVENHAGE, NEDERLAND",MOSCHINO ,M,2022-04-03 19:57:16.552661,Love Moschino Heren T shirt,50.0,Love moschino heren t shirt maat m nieuw
152,TRÈS BON ÉTAT,145,"AMSTELVEEN, NEDERLAND",ZARA ,S / 36 / 8,2022-04-09 19:57:16.552670,Zara t-shirt maat s,2.0,basic zara t-shirt
153,NEUF SANS ÉTIQUETTE,200,"SOUILLAC, FRANCE",,XL / 42 / 14,2022-04-01 19:57:16.552673,"T-shirt décontracté, blanc.100% lin.casual T-shirt, linen.",10.0,"Neuf
Taille grand
Tour de poitrine maximum 120cm
longueur 75 cm"
154,NEUF SANS ÉTIQUETTE,18,"CROLLON, FRANCE",CARHARTT ,S,2022-04-09 19:57:16.552676,T shirt Carhartt,24.99,"T-shirt en parfait état, plus d’info en privé"
155,TRÈS BON ÉTAT,15,"SARREGUEMINES, FRANCE",MARC JACOBS ,4 ANS / 98-104 CM,2022-04-03 19:57:16.552679,T-shirt Marc Jacobs,6.0,"T-shirt Little Marc Jacob turquoise en parfait état, taille 4 ans"
156,TRÈS BON ÉTAT,95,BELGIQUE / BELGIË,TOMMY JEANS ,L,2022-04-07 19:57:16.552681,T-shirt Tommy Jeans,20.0,"T-shirt Tommy Jeans noir
État impeccable, porté seulement quelques fois."
157,BON ÉTAT,27,FRANCE,INCONNUE ,XL,2022-03-17 19:57:16.552684,T-Shirt collection Rolling Stones concert XL,25.0,"T-shirt ROLLING STONES, collector
collection concerts, 
noir XL, porté quelques fois, Les Rolling Stones : une légende !!! 
Valeur 
boutique collection concert acheté 75€. Vendu 25€"
158,TRÈS BON ÉTAT,273,NEDERLAND,REEBOK ,S,2022-04-04 19:57:16.552687,Vintage Reebok T-shirt,35.0,Vintage Reebok T-shirt in prachtige staat! Valt als M!
159,TRÈS BON ÉTAT,35,"AVRILLÉ, FRANCE",LACOSTE ,M,2022-04-05 19:57:16.552689,T-shirt Lacoste,28.0,"T-shirt Lacoste

-》Taille M
-》très bon état, petit défaut (photo 7)
-》tout mes vêtements sont authentiques
-》envoi rapide en 24/48 h maximum 🚚 
-》n'hésitez pas à venir en mp pour faire des lots ✅ 

Je reste disponible, n'hésitez pas 😊 

#alamode #chic #tendance #friperieenligne #friperie
#lacoste"
160,TRÈS BON ÉTAT,78,"ALBA ADRIATICA, ITALIA",TOMMY HILFIGER ,S,2022-04-06 19:57:16.552692,T-shirt Tommy Hilfiger,29.99,"T-shirt Tommy Hilfiger Uomo. 
Colorazione blu e bianca, taglia S.
Condizioni ottime, indossata poche volte e non ha nessun tipo di usura o imperfezioni."
161,BON ÉTAT,7,"MEAUX, FRANCE",THE ROLLING STONES ,12 ANS / 146-152 CM,2022-04-07 19:57:16.552694,T-shirt manche courte,2.0,Porté peu de fois
162,TRÈS BON ÉTAT,75,"AVRILLÉ, FRANCE",TOMMY HILFIGER ,M,2022-04-07 19:57:16.552697,T-shirt Tommy Hilfiger,28.0,"T-shirt Tommy Hilfiger 

-》Taille M
-》très bon état et sans aucun défaut
-》tout mes vêtements sont authentiques
-》envoi rapide en 24/48 h maximum 🚚 
-》n'hésitez pas à venir en mp pour faire des lots ✅ 

Je reste disponible, n'hésitez pas 😊 

#alamode #chic #tendance #friperieenligne #friperie 
#tommyhilfiger"
163,TRÈS BON ÉTAT,51,"AVRILLÉ, FRANCE",RALPH LAUREN ,S,2022-04-02 19:57:16.552700,T-shirt Ralph lauren,28.0,"T-shirt Ralph lauren vert

-》Taille S
-》très bon état et sans aucun défaut
-》tout mes vêtements sont authentiques
-》envoi rapide en 24/48 h maximum 🚚 
-》n'hésitez pas à venir en mp pour faire des lots ✅ 

Je reste disponible, n'hésitez pas 😊 

#alamode #chic #tendance #friperieenligne #friperie
#ralphlauren"
164,TRÈS BON ÉTAT,60,FRANCE,SUPREME ,L,2022-04-09 19:57:16.552702,T-shirt manche longue suprême,80.0,t shirt très bon état suprême
165,TRÈS BON ÉTAT,97,"SAINT-GERMAIN-DU-CORBÉIS, FRANCE",TOMMY JEANS ,XS / 34 / 6,2022-04-03 19:57:16.552705,T-shirt Tommy jeans,10.0,"pas mal porté, mais en très bon état"
166,TRÈS BON ÉTAT,7,"GRONINGEN, NEDERLAND",LEE ,L,2022-03-15 19:57:16.552708,Lee heren polo T-shirt. Goede kwaliteit.,5.0,Lee heren polo T-shirt
167,NEUF AVEC ÉTIQUETTE,9,"FEYZIN, FRANCE",ERIC FAVRE ,L / 40 / 12,2022-04-03 19:57:16.552710,T shirt,5.0,t-shirt sport femme Éric Favre matière fine anti transpirant
168,TRÈS BON ÉTAT,74,"RENNES, FRANCE",LACOSTE ,XL,2022-04-09 19:57:16.552713,Joli T-shirt Lacoste 🐊 Col Roulé Manches Longues,36.0,"🐙 Jolie piece 100% coton, manches longues matiere tres douce 

🐬Taille : taille indiquée 

🐟État : très bon état 

🦭Photos de Haute Qualité : vous pouvez zoomer pour voir en détail ;)

🐳Frais de port réduits (format petit)

🐠Envoi dans la journée ou le lendemain de l’achat !

N’hésitez pas à faire une offre raisonnable et/ou à regarder mes autres articles l:)"
169,TRÈS BON ÉTAT,41,"AVRILLÉ, FRANCE",RALPH LAUREN ,L / 40 / 12,2022-04-02 19:57:16.552715,T-shirt Ralph lauren,28.0,"T-shirt Ralph lauren

-》Taille XL mais correspond plus à un L (taille petit)
-》très bon état et sans aucun défaut
-》tout mes vêtements sont authentiques
-》envoi rapide en 24/48 h maximum 🚚 
-》n'hésitez pas à venir en mp pour faire des lots ✅ 

Je reste disponible, n'hésitez pas 😊 

#alamode #chic #tendance #friperieenligne #friperie
#ralphlauren"
170,TRÈS BON ÉTAT,31,"AVRILLÉ, FRANCE",NAPAPIJRI ,L,2022-04-02 19:57:16.552718,T-shirt gris Napapijeri,28.0,"T-shirt Napapijeri 

-》Taille L
-》très bon état et sans aucun défaut
-》tout mes vêtements sont authentiques
-》envoi rapide en 24/48 h maximum 🚚 
-》n'hésitez pas à venir en mp pour faire des lots ✅ 

Je reste disponible, n'hésitez pas 😊 

#alamode #chic #tendance #friperieenligne #friperie
#Napapijeri"
171,TRÈS BON ÉTAT,18,"ROUEN, FRANCE",VINTAGE ,S,2022-04-04 19:57:16.552720,T-Shirt Tie & Dye Multicolore,19.0,"T-Shirt Tie & Dye Multicolore

Taille : S


Mesures à plat : 

- Longueur : 65cm
- Épaule à épaule : 43cm
- Aisselle à aisselle : 49cm








TIED-3


#tshirt #ete #summer #tshirtete #tshirtsummer #tendance #tshirttendance #vintage #tiedye #tshirttiedye #BF_tiedye #fashion #mode"
172,TRÈS BON ÉTAT,35,"AVRILLÉ, FRANCE",TOMMY HILFIGER ,L,2022-04-06 19:57:16.552723,T-shirt Tommy Hilfiger,28.0,"T-shirt Tommy Hilfiger 

-》Taille L
-》très bon état et sans aucun défaut
-》tout mes vêtements sont authentiques
-》envoi rapide en 24/48 h maximum 🚚 
-》n'hésitez pas à venir en mp pour faire des lots ✅ 

Je reste disponible, n'hésitez pas 😊 

#alamode #chic #tendance #friperieenligne #friperie 
#tommyhilfiger"
173,NEUF SANS ÉTIQUETTE,155,"CALDAS DA RAINHA, PORTUGAL",VANS ,S,2022-04-09 19:57:16.552725,T-shirt Vans,8.0,T-shirt Vans com padrão
174,TRÈS BON ÉTAT,9,"ROUEN, FRANCE",VINTAGE ,S / 36 / 8,2022-04-04 19:57:16.552728,T-Shirt Tie & Dye Multicolore,15.0,"T-Shirt Tie & Dye Multicolore

Taille : S


Mesures à plat : 

- Longueur : 66cm
- Épaule à épaule : 42cm
- Aisselle à aisselle : 44cm








TIED-8


#tshirt #ete #summer #tshirtete #tshirtsummer #tendance #tshirttendance #vintage #tiedye #tshirttiedye #BF_tiedye #fashion #mode"
175,NEUF SANS ÉTIQUETTE,61,"VOLENDAM, NEDERLAND",NIKKIE ,XS / 34 / 6,2022-04-04 19:57:16.552731,Wit nikkie t-shirt,15.0,amper gedragen
176,TRÈS BON ÉTAT,127,"ZOERSEL, BELGIQUE / BELGIË",TOMMY HILFIGER ,XS / 34 / 6,2022-04-04 19:57:16.552733,grijze T-shirt van Tommy,5.0,"goede kwaliteit, zit niet te strak."
177,TRÈS BON ÉTAT,12,FRANCE,JENNYFER ,S / 36 / 8,2022-04-09 19:57:16.552736,T-shirt tunique Jennyfer très bon état S,3.99,"T-shirt tunique Jennyfer

• Taille S / 36 / 8

• Très bon état, peu porté

• Matière inconnue car étiquette coupée

#jennyfer #t-shirt #tunique #rouge #manches #courtes #lolo121296vêtements #S #36 #très #bon #état"
178,TRÈS BON ÉTAT,17,FRANCE,H&M ,M / 38 / 10,2022-04-09 19:57:16.552738,T-shirt court en jersey avec impression H&M très bon état M,3.99,"T-shirt court en jersey avec impression H&M

• Taille M / 38 / 10

• Très bon état, peu porté

• Modèle court et ample

• 100% coton

#h&m #divided #t-shirt #rouge #et #blanc #manches #courtes #jersey #coton #lolo121296vêtements #M #38 #très #bon #état"
179,TRÈS BON ÉTAT,433,FRANCE,NINTENDO ,,2022-04-09 19:57:16.552740,"Lot Winx Club 2006, Secret Agent Barbie & Groovy Games 2002 et Dogz 2006 sur GBA",17.99,"Winx Club sur GBA est un jeu d'aventure tiré de la série animée destinée aux jeunes filles. Endossez le rôle de Bloom, une jeune terrienne de 16 ans qui découvre qu'elle est dotée de pouvoirs magiques. Rencontrez ses amies fées Stella, Flora, Tecna et Musa et livrez-vous à une bataille sans merci contre les sorcières du mal !

C'est la panique en Angleterre, en Chine, en Italie et au Mexique. Des bijoux de la plus grande valeur ont disparu. Dans le jeu de plates-formes Secret Agent Barbie sur Gameboy Advance, la poupée Barbie se lance à la poursuite du voleur et devra découvrir pourquoi les pierres précieuses ont été dérobées.

Barbie Groovy Games sur Gameboy Advance vous permet de vous amuser avec la célèbre poupée mannequin. C'est une compilation de 6 mini-jeux colorés inspirés du morpion ou du memory. Il y a aussi un jeu de rythme et un puzzle-game pour passer le temps.

Dogz sur Gameboy Advance vous éloigne du concept du baby-sitting animalier et vous vous retrouvez directement dans la peau d'une petite bête à quatre pattes pour une aventure aux allures de conte de fée. Retrouvez le chapeau magique qui maintient l'ordre au pays des canidés et participez à des mini-jeux qui s'intègrent directement à la trame principale.

• Très bon état, boîtes manquantes.

• Mode d'emploi inclus pour Dogz, manquants pour les deux autres.

• Possibilité de vendre séparément chacun des jeux.

#lolo121296jeux #jeux #vidéos #jeuxvidéos #winxclub #winx #barbie #secretagentbarbie #secret #agent #barbie #barbiegroovygames #groovy #games #dogz #gameboyadvance #gba #très #bon #état #rpg #2006 #2002 #simulateur #lot #lotjeux #lotjeuxvidéos"
180,TRÈS BON ÉTAT,86,FRANCE,H&M ,XS / 34 / 6,2022-04-09 19:57:16.552742,Débardeur côtelé gris court à boutons H&M très bon état XS,3.99,"Débardeur côtelé gris court à boutons H&M

• Taille XS / 34 / 6

• Très bon état, jamais porté

• Boutons pressions sur le devant

• Matière inconnue car étiquette coupée

#h&m #divided #débardeur #gris #côtelé #court #à #boutons #lolo121296vêtements #XS #34 #très #bon #état"
181,TRÈS BON ÉTAT,109,FRANCE,PLAYSTATION ,,2022-04-09 19:57:16.552745,Metal Gear Solid 3 : Snake Eater 2005 sur PlayStation 2,9.99,"MGS3 sorti sur PS2 se déroule avant les autres épisodes de la saga. Sur fond de guerre froide, le joueur y incarne Naked Snake et doit infiltrer le territoire russe pour rapatrier un scientifique. Explorant la jungle, les montagnes et autres complexes militaires, Snake a à sa disposition tout un panel d'armes et de gadgets. Outre ces phases d'infiltration/action, le travail et la présence des scénaristes relèvent des plus grandes montures hollywoodiennes.

• Très bon état, boîte juste un peu vieillie par le temps.

• Quelques rayures sur le CD, mais jeu fonctionnel et testé.

• Mode d'emploi inclus.

• Dans sa boîte d'origine.

#lolo121296jeux #jeux #vidéos #jeuxvidéos #metalgear #metal #gear #snakeeater #snake #eater #metalgearsolid3snakeeater #metalgearsolid3 #metalgearsolid #3 #playstation2 #playstation #2 #très #bon #état #rpg #simulateur #action #tactique #jeux2005"
182,TRÈS BON ÉTAT,60,"MÉRIGNAC, FRANCE",VINTAGE ,M,2022-04-07 19:57:16.552747,T-shirt Oxbow vintage,10.0,"T-shirt vintage de marque Oxbow en excellent état en taille M 

#tshirt #tshirtoxbow #oxbow #tshirtoxbowvintage #tshirtvintage #vintage #vintagestyle #vintagelook #vintageclothing"
183,TRÈS BON ÉTAT,32,"AVRILLÉ, FRANCE",RALPH LAUREN ,L,2022-04-02 19:57:16.552750,T-shirt Ralph lauren,28.0,"T-shirt Ralph lauren

-》Taille L
-》très bon état et sans aucun défaut
-》tout mes vêtements sont authentiques
-》envoi rapide en 24/48 h maximum 🚚 
-》n'hésitez pas à venir en mp pour faire des lots ✅ 

Je reste disponible, n'hésitez pas 😊 

#alamode #chic #tendance #friperieenligne #friperie
#ralphlauren"
184,NEUF AVEC ÉTIQUETTE,93,NEDERLAND,TOMMY HILFIGER ,L,2022-04-06 19:57:16.552753,T-shirt Tommy Hilfiger,34.5,Maat: L
185,NEUF AVEC ÉTIQUETTE,29,FRANCE,UNITED BY BLUE ,XL,2022-04-02 19:57:16.552755,T-shirt United by Blue,25.0,"T-shirt United by Blue
taille XL
neuf avec étiquette"
186,NEUF SANS ÉTIQUETTE,23,"PADOVA, ITALIA",KENZO ,M,2022-04-06 19:57:16.552758,Polo T-Shirt KENZO Originale - Tg M,39.0,"Originale acquistata in boutique a Milano Duomo
Cotone 100%
Colore bianco
Leone ricamato sul petto in evidenza

Prezzo di acquisto nuova: 107?
Condizioni perfette"
187,TRÈS BON ÉTAT,113,"SCHIEDAM, NEDERLAND",H&M ,M / 38 / 10,2022-04-09 19:57:16.552760,T-shirt met print,1.0,nooit gedragen
188,NEUF SANS ÉTIQUETTE,4,FRANCE,ORIGINAL MARINES ,M,2022-04-09 19:57:16.552763,T-shirt vintage vacances cocktail M,5.0,"Neuf, jamais porté 
Effet vintage sur l'imprimé 
Taille M"
189,BON ÉTAT,74,"SAINT-GERMAIN-DU-CORBÉIS, FRANCE",ADIDAS ORIGINALS ,S / 36 / 8,2022-04-03 19:57:16.552765,t-shirt adidas originals,5.0,"Bon état, logo un peu abîmé"
190,TRÈS BON ÉTAT,27,"SAINT-MARTIN-LE-GRÉARD, FRANCE",DESIGUAL ,7 ANS / 116-122 CM,2022-04-06 19:57:16.552768,Magnifique T Shirt disco,5.0,"Très bon état 
Très bonne tenue"
191,TRÈS BON ÉTAT,147,"VIGNEUX-SUR-SEINE, FRANCE",DISNEY ,M / 38 / 10,2022-03-22 19:57:16.552771,T-shirt Disney bambi,6.0,"Très bon etat
Matière fluide très agreable"
192,NEUF AVEC ÉTIQUETTE,16,"ARRAS, FRANCE",PEPE JEANS ,L,2022-04-09 19:57:16.552773,T shirt pepe jeans gris,15.0,Neuf jamais porté
193,TRÈS BON ÉTAT,25,"NAARDEN, NEDERLAND",BALR. ,S,2022-03-31 19:57:16.552776,Balr. T-shirt,10.0,ziet er nog perfect uit! Amper gedragen.
194,NEUF AVEC ÉTIQUETTE,9,"CHALANDRAY, FRANCE",ELLESSE ,XL,2022-04-06 19:57:16.552778,T-shirt ellesse,20.0,T-shirt ellesse taille XL noir et rose pâle
